instrument_token,tradingsymbol,time,open,high,low,close,volume
256265,NIFTY 50,2015-04-15 14:44:00 UTC,8831.65,8832.1,8829.1,8830.4,0
256265,NIFTY 50,2015-04-15 14:45:00 UTC,8830.3,8833.7,8830.15,8833.35,0
256265,NIFTY 50,2015-04-15 14:46:00 UTC,8833.6,8837.4,8832.75,8837.4,0
256265,NIFTY 50,2015-04-15 14:47:00 UTC,8836.85,8836.85,8833.2,8833.4,0
256265,NIFTY 50,2015-04-15 14:48:00 UTC,8833.5,8834.7,8833.1,8833.1,0
256265,NIFTY 50,2015-04-15 14:49:00 UTC,8832.7,8833.4,8830.1,8831.25,0
256265,NIFTY 50,2015-04-15 14:50:00 UTC,8831,8831.55,8829,8831.15,0
256265,NIFTY 50,2015-04-15 14:51:00 UTC,8831.2,8832.9,8829.7,8832.75,0
256265,NIFTY 50,2015-04-15 14:52:00 UTC,8832.75,8832.75,8829.75,8830.3,0
256265,NIFTY 50,2015-04-15 14:53:00 UTC,8829.9,8829.9,8827.55,8828.7,0
256265,NIFTY 50,2015-04-15 14:54:00 UTC,8828.3,8828.3,8825.5,8825.65,0
256265,NIFTY 50,2015-04-15 14:55:00 UTC,8825.35,8825.75,8821.1,8821.1,0
256265,NIFTY 50,2015-04-15 14:56:00 UTC,8821.1,8821.1,8817.05,8818.55,0
256265,NIFTY 50,2015-04-15 14:57:00 UTC,8819,8820.8,8817.15,8820.35,0
256265,NIFTY 50,2015-04-15 14:58:00 UTC,8820.05,8820.3,8814.1,8814.1,0
256265,NIFTY 50,2015-04-15 14:59:00 UTC,8814,8814.35,8811.45,8811.8,0
256265,NIFTY 50,2015-04-15 15:00:00 UTC,8811.65,8811.75,8800.6,8800.6,0
256265,NIFTY 50,2015-04-15 15:01:00 UTC,8800.25,8800.5,8786.6,8788.45,0
256265,NIFTY 50,2015-04-15 15:02:00 UTC,8788.8,8796.1,8787.75,8795.55,0
256265,NIFTY 50,2015-04-15 15:03:00 UTC,8795.2,8795.2,8781.6,8781.8,0
256265,NIFTY 50,2015-04-15 15:04:00 UTC,8781.55,8781.55,8770.15,8771.45,0
256265,NIFTY 50,2015-04-15 15:05:00 UTC,8770.5,8770.5,8744.75,8747.15,0
256265,NIFTY 50,2015-04-15 15:06:00 UTC,8749.55,8755.75,8746.7,8747.7,0
256265,NIFTY 50,2015-04-15 15:07:00 UTC,8748.95,8756.4,8748.2,8755.4,0
256265,NIFTY 50,2015-04-15 15:08:00 UTC,8756.05,8756.05,8749.8,8750.2,0
256265,NIFTY 50,2015-04-15 15:09:00 UTC,8750.25,8758.7,8747.75,8755.45,0
256265,NIFTY 50,2015-04-15 15:10:00 UTC,8754.85,8754.85,8747.95,8751.2,0
256265,NIFTY 50,2015-04-15 15:11:00 UTC,8751.85,8751.85,8738.9,8738.9,0
256265,NIFTY 50,2015-04-15 15:12:00 UTC,8738.9,8739.2,8732.15,8734.1,0
256265,NIFTY 50,2015-04-15 15:13:00 UTC,8733.6,8733.7,8725.95,8727.15,0
256265,NIFTY 50,2015-04-15 15:14:00 UTC,8726.75,8734.15,8725.3,8733.85,0
256265,NIFTY 50,2015-04-15 15:15:00 UTC,8734.55,8735.95,8729.5,8730.15,0
256265,NIFTY 50,2015-04-15 15:16:00 UTC,8730.25,8730.25,8722.95,8726.15,0
256265,NIFTY 50,2015-04-15 15:17:00 UTC,8727.5,8737.85,8725.95,8734.2,0
256265,NIFTY 50,2015-04-15 15:18:00 UTC,8733.75,8740.3,8732.45,8740.3,0
256265,NIFTY 50,2015-04-15 15:19:00 UTC,8740.35,8746.9,8739.6,8746.9,0
256265,NIFTY 50,2015-04-15 15:20:00 UTC,8746.6,8748.3,8743.35,8744.8,0
256265,NIFTY 50,2015-04-15 15:21:00 UTC,8745.05,8748.6,8744.25,8747.85,0
256265,NIFTY 50,2015-04-15 15:22:00 UTC,8747.25,8749.95,8745,8745,0
256265,NIFTY 50,2015-04-15 15:23:00 UTC,8744.95,8747.7,8743.7,8746.2,0
256265,NIFTY 50,2015-04-15 15:24:00 UTC,8745.75,8745.85,8739.9,8740.85,0
256265,NIFTY 50,2015-04-15 15:25:00 UTC,8740.25,8740.65,8737.45,8738.9,0
256265,NIFTY 50,2015-04-15 15:26:00 UTC,8738.75,8738.75,8735.05,8735.4,0
256265,NIFTY 50,2015-04-15 15:27:00 UTC,8735.65,8735.65,8731.2,8732.8,0
256265,NIFTY 50,2015-04-15 15:28:00 UTC,8732.45,8734.55,8730.25,8732.55,0
256265,NIFTY 50,2015-04-15 15:29:00 UTC,8732.2,8735.65,8732.05,8735.5,0
256265,NIFTY 50,2015-04-16 09:15:00 UTC,8757.05,8759.1,8744.6,8747.1,0
256265,NIFTY 50,2015-04-16 09:16:00 UTC,8747.3,8748.95,8741.85,8742.1,0
256265,NIFTY 50,2015-04-16 09:17:00 UTC,8743.2,8748.1,8742.55,8742.75,0
256265,NIFTY 50,2015-04-16 09:18:00 UTC,8742.6,8742.75,8734.7,8735.3,0
256265,NIFTY 50,2015-04-16 09:19:00 UTC,8734.55,8741.5,8733.4,8741.5,0
256265,NIFTY 50,2015-04-16 09:20:00 UTC,8742.9,8751.7,8742.9,8749.1,0
256265,NIFTY 50,2015-04-16 09:21:00 UTC,8750.45,8753.3,8749.45,8751.6,0
256265,NIFTY 50,2015-04-16 09:22:00 UTC,8751.9,8752.6,8750.2,8750.25,0
256265,NIFTY 50,2015-04-16 09:23:00 UTC,8750.2,8751.9,8746.1,8746.2,0
256265,NIFTY 50,2015-04-16 09:24:00 UTC,8746.65,8749.5,8745.05,8748.15,0
256265,NIFTY 50,2015-04-16 09:25:00 UTC,8747.8,8751.25,8746.75,8748.9,0
256265,NIFTY 50,2015-04-16 09:26:00 UTC,8748.85,8750.5,8746.5,8749.75,0
256265,NIFTY 50,2015-04-16 09:27:00 UTC,8750.55,8751.8,8749.25,8750.65,0
256265,NIFTY 50,2015-04-16 09:28:00 UTC,8751.1,8751.7,8746.55,8746.55,0
256265,NIFTY 50,2015-04-16 09:29:00 UTC,8746.9,8747.65,8744.75,8746.35,0
256265,NIFTY 50,2015-04-16 09:30:00 UTC,8746.2,8746.45,8740.65,8741.15,0
256265,NIFTY 50,2015-04-16 09:31:00 UTC,8740.95,8743.35,8738.85,8743.35,0
256265,NIFTY 50,2015-04-16 09:32:00 UTC,8742.7,8742.75,8738,8740.2,0
256265,NIFTY 50,2015-04-16 09:33:00 UTC,8740.3,8741.3,8738.8,8739.35,0
256265,NIFTY 50,2015-04-16 09:34:00 UTC,8739.5,8742.45,8739.35,8742.3,0
256265,NIFTY 50,2015-04-16 09:35:00 UTC,8742.25,8744.05,8741.6,8743.5,0
256265,NIFTY 50,2015-04-16 09:36:00 UTC,8743.3,8746.7,8743.2,8745.1,0
256265,NIFTY 50,2015-04-16 09:37:00 UTC,8744.65,8745.05,8740.8,8744.3,0
256265,NIFTY 50,2015-04-16 09:38:00 UTC,8744.45,8745.1,8742,8742.3,0
256265,NIFTY 50,2015-04-16 09:39:00 UTC,8742.05,8742.05,8739.05,8739.55,0
256265,NIFTY 50,2015-04-16 09:40:00 UTC,8739.3,8743,8739.25,8742.5,0
256265,NIFTY 50,2015-04-16 09:41:00 UTC,8742.3,8742.3,8736.6,8738,0
256265,NIFTY 50,2015-04-16 09:42:00 UTC,8738,8738.15,8734.85,8735.8,0
256265,NIFTY 50,2015-04-16 09:43:00 UTC,8736.2,8737.65,8733.95,8735.25,0
256265,NIFTY 50,2015-04-16 09:44:00 UTC,8735,8735,8732,8732.75,0
256265,NIFTY 50,2015-04-16 09:45:00 UTC,8732.6,8736.1,8732.4,8734.85,0
256265,NIFTY 50,2015-04-16 09:46:00 UTC,8734.45,8736.1,8733.85,8735.75,0
256265,NIFTY 50,2015-04-16 09:47:00 UTC,8735.5,8735.8,8732.7,8733.05,0
256265,NIFTY 50,2015-04-16 09:48:00 UTC,8732.55,8736.95,8732.35,8736.95,0
256265,NIFTY 50,2015-04-16 09:49:00 UTC,8737.25,8737.25,8734.85,8734.85,0
256265,NIFTY 50,2015-04-16 09:50:00 UTC,8734.95,8737.1,8733.8,8734.4,0
256265,NIFTY 50,2015-04-16 09:51:00 UTC,8734.45,8734.65,8730.4,8730.45,0
256265,NIFTY 50,2015-04-16 09:52:00 UTC,8730.35,8733.9,8730.35,8732.9,0
256265,NIFTY 50,2015-04-16 09:53:00 UTC,8732.65,8735.65,8732.65,8734.9,0
256265,NIFTY 50,2015-04-16 09:54:00 UTC,8734.2,8734.2,8731.55,8732.5,0
256265,NIFTY 50,2015-04-16 09:55:00 UTC,8732.3,8736.05,8732.05,8733.6,0
256265,NIFTY 50,2015-04-16 09:56:00 UTC,8733.35,8735.4,8733.35,8734.2,0
256265,NIFTY 50,2015-04-16 09:57:00 UTC,8734,8737.95,8733.95,8737.95,0
256265,NIFTY 50,2015-04-16 09:58:00 UTC,8738.1,8738.7,8735.65,8736.2,0
256265,NIFTY 50,2015-04-16 09:59:00 UTC,8736.15,8736.15,8733.4,8733.55,0
256265,NIFTY 50,2015-04-16 10:00:00 UTC,8733.85,8736.75,8733.85,8736.1,0
256265,NIFTY 50,2015-04-16 10:01:00 UTC,8738.25,8740.15,8736.9,8737.65,0
256265,NIFTY 50,2015-04-16 10:02:00 UTC,8737.6,8737.6,8734.85,8735.5,0
256265,NIFTY 50,2015-04-16 10:03:00 UTC,8735.45,8735.45,8731.8,8731.8,0
256265,NIFTY 50,2015-04-16 10:04:00 UTC,8731.7,8731.7,8717.75,8718,0
256265,NIFTY 50,2015-04-16 10:05:00 UTC,8717.8,8722,8717.8,8720.45,0
256265,NIFTY 50,2015-04-16 10:06:00 UTC,8720.1,8721.9,8707.4,8707.85,0
256265,NIFTY 50,2015-04-16 10:07:00 UTC,8707,8711.05,8706.8,8710.65,0
256265,NIFTY 50,2015-04-16 10:08:00 UTC,8711.05,8716.5,8711.05,8714.8,0
256265,NIFTY 50,2015-04-16 10:09:00 UTC,8714.85,8715.2,8711.75,8714.15,0
256265,NIFTY 50,2015-04-16 10:10:00 UTC,8713.95,8714.85,8705.95,8707.25,0
256265,NIFTY 50,2015-04-16 10:11:00 UTC,8707.55,8708.55,8704.75,8707.95,0
256265,NIFTY 50,2015-04-16 10:12:00 UTC,8708.15,8710.65,8708,8708.5,0
256265,NIFTY 50,2015-04-16 10:13:00 UTC,8708.25,8708.45,8703.1,8703.8,0
256265,NIFTY 50,2015-04-16 10:14:00 UTC,8703.5,8710.5,8702.8,8710.5,0
256265,NIFTY 50,2015-04-16 10:15:00 UTC,8710.25,8710.85,8708.5,8710.15,0
256265,NIFTY 50,2015-04-16 10:16:00 UTC,8710.25,8712.55,8708.05,8712.25,0
256265,NIFTY 50,2015-04-16 10:17:00 UTC,8712.35,8712.45,8709.05,8712,0
256265,NIFTY 50,2015-04-16 10:18:00 UTC,8711.95,8711.95,8702.05,8705.7,0
256265,NIFTY 50,2015-04-16 10:19:00 UTC,8705.7,8706.45,8704.4,8704.4,0
256265,NIFTY 50,2015-04-16 10:20:00 UTC,8704.8,8706.7,8704.8,8706.65,0
256265,NIFTY 50,2015-04-16 10:21:00 UTC,8706.4,8711.5,8706.4,8711.35,0
256265,NIFTY 50,2015-04-16 10:22:00 UTC,8711.45,8712.25,8710,8710.9,0
256265,NIFTY 50,2015-04-16 10:23:00 UTC,8711.1,8711.9,8709.6,8709.9,0
256265,NIFTY 50,2015-04-16 10:24:00 UTC,8709.6,8710.45,8707.75,8707.85,0
256265,NIFTY 50,2015-04-16 10:25:00 UTC,8707.9,8709.25,8704.8,8709.25,0
256265,NIFTY 50,2015-04-16 10:26:00 UTC,8709.55,8709.7,8706.7,8706.8,0
256265,NIFTY 50,2015-04-16 10:27:00 UTC,8706.55,8706.55,8703.9,8704.6,0
256265,NIFTY 50,2015-04-16 10:28:00 UTC,8704.85,8704.85,8702.35,8703.45,0
256265,NIFTY 50,2015-04-16 10:29:00 UTC,8703.65,8704.05,8698.6,8698.8,0
256265,NIFTY 50,2015-04-16 10:30:00 UTC,8699.35,8700.05,8697.4,8699.3,0
256265,NIFTY 50,2015-04-16 10:31:00 UTC,8699.1,8699.4,8695.75,8696.35,0
256265,NIFTY 50,2015-04-16 10:32:00 UTC,8696.5,8703.9,8695.45,8702.45,0
256265,NIFTY 50,2015-04-16 10:33:00 UTC,8702.7,8702.9,8700.35,8701.15,0
256265,NIFTY 50,2015-04-16 10:34:00 UTC,8701.05,8703.7,8700.85,8703.7,0
256265,NIFTY 50,2015-04-16 10:35:00 UTC,8704.75,8707.2,8704.75,8705.3,0
256265,NIFTY 50,2015-04-16 10:36:00 UTC,8704.7,8706.55,8703.6,8706.4,0
256265,NIFTY 50,2015-04-16 10:37:00 UTC,8707,8709.1,8706.9,8709.1,0
256265,NIFTY 50,2015-04-16 10:38:00 UTC,8709.65,8711.2,8709.2,8710.05,0
256265,NIFTY 50,2015-04-16 10:39:00 UTC,8708.95,8713.6,8708.35,8713.4,0
256265,NIFTY 50,2015-04-16 10:40:00 UTC,8713.65,8714.7,8712.4,8713.35,0
256265,NIFTY 50,2015-04-16 10:41:00 UTC,8714.55,8716.4,8714.25,8714.8,0
256265,NIFTY 50,2015-04-16 10:42:00 UTC,8714.95,8715.3,8712.3,8715,0
256265,NIFTY 50,2015-04-16 10:43:00 UTC,8715.4,8716.1,8714.05,8714.05,0
256265,NIFTY 50,2015-04-16 10:44:00 UTC,8714.65,8714.65,8711.1,8711.35,0
256265,NIFTY 50,2015-04-16 10:45:00 UTC,8711.3,8711.3,8708.5,8709.5,0
256265,NIFTY 50,2015-04-16 10:46:00 UTC,8709.35,8709.35,8706.55,8706.95,0
256265,NIFTY 50,2015-04-16 10:47:00 UTC,8707.75,8707.85,8704.6,8704.6,0
256265,NIFTY 50,2015-04-16 10:48:00 UTC,8704.4,8705.45,8703.4,8703.45,0
256265,NIFTY 50,2015-04-16 10:49:00 UTC,8703.75,8704.45,8701.3,8701.3,0
256265,NIFTY 50,2015-04-16 10:50:00 UTC,8701.2,8702.9,8701.05,8701.1,0
256265,NIFTY 50,2015-04-16 10:51:00 UTC,8701,8703.4,8700.1,8703.4,0
256265,NIFTY 50,2015-04-16 10:52:00 UTC,8702.75,8704.2,8702.25,8703.7,0
256265,NIFTY 50,2015-04-16 10:53:00 UTC,8704.1,8707.55,8704,8707.55,0
256265,NIFTY 50,2015-04-16 10:54:00 UTC,8708.35,8709.75,8704.7,8705.35,0
256265,NIFTY 50,2015-04-16 10:55:00 UTC,8704.85,8705.2,8703.3,8704.25,0
256265,NIFTY 50,2015-04-16 10:56:00 UTC,8704.05,8706.05,8704.05,8704.9,0
256265,NIFTY 50,2015-04-16 10:57:00 UTC,8704.95,8705.35,8700.7,8701.4,0
256265,NIFTY 50,2015-04-16 10:58:00 UTC,8701.85,8704.4,8701.7,8702.35,0
256265,NIFTY 50,2015-04-16 10:59:00 UTC,8703.25,8704.7,8701.8,8702.7,0
256265,NIFTY 50,2015-04-16 11:00:00 UTC,8702.3,8702.3,8699,8699.35,0
256265,NIFTY 50,2015-04-16 11:01:00 UTC,8699.25,8699.25,8688,8688.35,0
256265,NIFTY 50,2015-04-16 11:02:00 UTC,8688.55,8693.25,8688.55,8691.45,0
256265,NIFTY 50,2015-04-16 11:03:00 UTC,8691.65,8692.45,8690.65,8691,0
256265,NIFTY 50,2015-04-16 11:04:00 UTC,8691.6,8695.55,8691.4,8695.45,0
256265,NIFTY 50,2015-04-16 11:05:00 UTC,8695.55,8695.9,8693.8,8694.2,0
256265,NIFTY 50,2015-04-16 11:06:00 UTC,8693.8,8695.75,8691.85,8695.45,0
256265,NIFTY 50,2015-04-16 11:07:00 UTC,8695.9,8695.9,8691.4,8691.4,0
256265,NIFTY 50,2015-04-16 11:08:00 UTC,8691.3,8691.3,8688.5,8688.8,0
256265,NIFTY 50,2015-04-16 11:09:00 UTC,8689.3,8689.95,8687.8,8688.05,0
256265,NIFTY 50,2015-04-16 11:10:00 UTC,8688.5,8690.3,8686.65,8686.7,0
256265,NIFTY 50,2015-04-16 11:11:00 UTC,8686.8,8687.35,8684.25,8685.7,0
256265,NIFTY 50,2015-04-16 11:12:00 UTC,8686.65,8689.4,8686.3,8689.15,0
256265,NIFTY 50,2015-04-16 11:13:00 UTC,8688.9,8692.05,8688.55,8691.7,0
256265,NIFTY 50,2015-04-16 11:14:00 UTC,8692.6,8694.45,8692.4,8693.4,0
256265,NIFTY 50,2015-04-16 11:15:00 UTC,8693.4,8696.2,8693.15,8694.65,0
256265,NIFTY 50,2015-04-16 11:16:00 UTC,8694.25,8694.3,8691.65,8692.65,0
256265,NIFTY 50,2015-04-16 11:17:00 UTC,8692.9,8694.7,8692.05,8694.7,0
256265,NIFTY 50,2015-04-16 11:18:00 UTC,8695.3,8696.25,8693.2,8693.75,0
256265,NIFTY 50,2015-04-16 11:19:00 UTC,8693.65,8694,8691.05,8691.75,0
256265,NIFTY 50,2015-04-16 11:20:00 UTC,8692.65,8694.4,8692.6,8693.2,0
256265,NIFTY 50,2015-04-16 11:21:00 UTC,8693.25,8694.55,8692.9,8694.2,0
256265,NIFTY 50,2015-04-16 11:22:00 UTC,8694.4,8696.55,8694.4,8695.9,0
256265,NIFTY 50,2015-04-16 11:23:00 UTC,8696.25,8697.4,8695.55,8697.1,0
256265,NIFTY 50,2015-04-16 11:24:00 UTC,8697.1,8698.65,8695.7,8695.95,0
256265,NIFTY 50,2015-04-16 11:25:00 UTC,8696.2,8696.85,8695.7,8696.1,0
256265,NIFTY 50,2015-04-16 11:26:00 UTC,8696,8696,8691.5,8691.5,0
256265,NIFTY 50,2015-04-16 11:27:00 UTC,8691.65,8692,8690.55,8691.05,0
256265,NIFTY 50,2015-04-16 11:28:00 UTC,8691,8693.05,8690.7,8691.95,0
256265,NIFTY 50,2015-04-16 11:29:00 UTC,8691.9,8693.1,8691.2,8692.9,0
256265,NIFTY 50,2015-04-16 11:30:00 UTC,8692.75,8694.6,8691.5,8694.3,0
256265,NIFTY 50,2015-04-16 11:31:00 UTC,8694.95,8696.15,8694.9,8695.05,0
256265,NIFTY 50,2015-04-16 11:32:00 UTC,8695.15,8698.8,8694.7,8698.8,0
256265,NIFTY 50,2015-04-16 11:33:00 UTC,8701.1,8701.1,8698.7,8699.9,0
256265,NIFTY 50,2015-04-16 11:34:00 UTC,8700.2,8704.75,8700.2,8704.3,0
256265,NIFTY 50,2015-04-16 11:35:00 UTC,8705.05,8705.65,8703.55,8704.9,0
256265,NIFTY 50,2015-04-16 11:36:00 UTC,8705.7,8707.85,8703.65,8707.7,0
256265,NIFTY 50,2015-04-16 11:37:00 UTC,8707.55,8708.4,8706.6,8707.8,0
256265,NIFTY 50,2015-04-16 11:38:00 UTC,8707.85,8708.05,8704.3,8706.05,0
256265,NIFTY 50,2015-04-16 11:39:00 UTC,8704.55,8705.7,8702.3,8703.35,0
256265,NIFTY 50,2015-04-16 11:40:00 UTC,8702.9,8706.6,8702.5,8705.95,0
256265,NIFTY 50,2015-04-16 11:41:00 UTC,8705.8,8706.4,8704.7,8705.3,0
256265,NIFTY 50,2015-04-16 11:42:00 UTC,8705.2,8705.45,8702.7,8703,0
256265,NIFTY 50,2015-04-16 11:43:00 UTC,8703.1,8703.15,8700.75,8700.9,0
256265,NIFTY 50,2015-04-16 11:44:00 UTC,8700.6,8700.9,8699.05,8700.9,0
256265,NIFTY 50,2015-04-16 11:45:00 UTC,8700.65,8701.25,8699.45,8700.7,0
256265,NIFTY 50,2015-04-16 11:46:00 UTC,8700.55,8701.2,8699.7,8699.7,0
256265,NIFTY 50,2015-04-16 11:47:00 UTC,8699.75,8699.75,8695.8,8695.8,0
256265,NIFTY 50,2015-04-16 11:48:00 UTC,8695.65,8697.65,8695,8697,0
256265,NIFTY 50,2015-04-16 11:49:00 UTC,8696.8,8700.55,8696.45,8699.65,0
256265,NIFTY 50,2015-04-16 11:50:00 UTC,8699.45,8700.65,8698.85,8700.55,0
256265,NIFTY 50,2015-04-16 11:51:00 UTC,8700.25,8702.75,8699.8,8700.95,0
256265,NIFTY 50,2015-04-16 11:52:00 UTC,8700.45,8702.55,8700.45,8701.3,0
256265,NIFTY 50,2015-04-16 11:53:00 UTC,8701.6,8707.1,8701.6,8706.8,0
256265,NIFTY 50,2015-04-16 11:54:00 UTC,8706.55,8707.25,8704,8705.1,0
256265,NIFTY 50,2015-04-16 11:55:00 UTC,8705.2,8705.55,8704.15,8704.85,0
256265,NIFTY 50,2015-04-16 11:56:00 UTC,8705.4,8705.7,8702.55,8702.95,0
256265,NIFTY 50,2015-04-16 11:57:00 UTC,8703.3,8704,8702.1,8702.1,0
256265,NIFTY 50,2015-04-16 11:58:00 UTC,8702.3,8704.3,8701.55,8703.55,0
256265,NIFTY 50,2015-04-16 11:59:00 UTC,8704.05,8704.05,8701.8,8702.25,0
256265,NIFTY 50,2015-04-16 12:00:00 UTC,8702.25,8702.7,8699.6,8699.6,0
256265,NIFTY 50,2015-04-16 12:01:00 UTC,8699.6,8699.9,8698.25,8699.05,0
256265,NIFTY 50,2015-04-16 12:02:00 UTC,8698.75,8703.45,8698.2,8701.65,0
256265,NIFTY 50,2015-04-16 12:03:00 UTC,8700.95,8702.05,8699.7,8699.8,0
256265,NIFTY 50,2015-04-16 12:04:00 UTC,8700.2,8700.95,8698.9,8700.6,0
256265,NIFTY 50,2015-04-16 12:05:00 UTC,8700.1,8700.65,8699.15,8699.45,0
256265,NIFTY 50,2015-04-16 12:06:00 UTC,8699.55,8699.7,8698.65,8698.7,0
256265,NIFTY 50,2015-04-16 12:07:00 UTC,8698.35,8699.05,8696.25,8696.6,0
256265,NIFTY 50,2015-04-16 12:08:00 UTC,8696.25,8697.15,8694.6,8695.25,0
256265,NIFTY 50,2015-04-16 12:09:00 UTC,8695.15,8695.5,8694.3,8695.5,0
256265,NIFTY 50,2015-04-16 12:10:00 UTC,8695.35,8695.7,8694.3,8694.75,0
256265,NIFTY 50,2015-04-16 12:11:00 UTC,8694.75,8695.45,8693.95,8694.55,0
256265,NIFTY 50,2015-04-16 12:12:00 UTC,8694.8,8696.4,8694.45,8695.1,0
256265,NIFTY 50,2015-04-16 12:13:00 UTC,8694.55,8694.7,8692.75,8692.95,0
256265,NIFTY 50,2015-04-16 12:14:00 UTC,8693,8694.45,8693,8694.4,0
256265,NIFTY 50,2015-04-16 12:15:00 UTC,8694.15,8694.15,8691.6,8691.65,0
256265,NIFTY 50,2015-04-16 12:16:00 UTC,8690.25,8690.8,8686.9,8687,0
256265,NIFTY 50,2015-04-16 12:17:00 UTC,8686.6,8686.75,8683.75,8684.4,0
256265,NIFTY 50,2015-04-16 12:18:00 UTC,8683.1,8684.55,8682.65,8684.4,0
256265,NIFTY 50,2015-04-16 12:19:00 UTC,8684.35,8686.1,8683.95,8685.95,0
256265,NIFTY 50,2015-04-16 12:20:00 UTC,8685.65,8686.35,8683,8683.3,0
256265,NIFTY 50,2015-04-16 12:21:00 UTC,8682.45,8682.45,8678.35,8678.75,0
256265,NIFTY 50,2015-04-16 12:22:00 UTC,8678.5,8679,8677.25,8677.4,0
256265,NIFTY 50,2015-04-16 12:23:00 UTC,8676.55,8677.65,8675.9,8677.3,0
256265,NIFTY 50,2015-04-16 12:24:00 UTC,8676.95,8676.95,8673.2,8674.85,0
256265,NIFTY 50,2015-04-16 12:25:00 UTC,8674.6,8678.4,8673.85,8677.75,0
256265,NIFTY 50,2015-04-16 12:26:00 UTC,8677.35,8677.95,8674.8,8675.35,0
256265,NIFTY 50,2015-04-16 12:27:00 UTC,8675.8,8677.4,8675.8,8677.4,0
256265,NIFTY 50,2015-04-16 12:28:00 UTC,8677.45,8677.6,8676.3,8677.6,0
256265,NIFTY 50,2015-04-16 12:29:00 UTC,8677.5,8679.2,8676.55,8677,0
256265,NIFTY 50,2015-04-16 12:30:00 UTC,8676.35,8678.45,8675.4,8677.6,0
256265,NIFTY 50,2015-04-16 12:31:00 UTC,8677.75,8677.75,8674.55,8675.25,0
256265,NIFTY 50,2015-04-16 12:32:00 UTC,8675.5,8675.5,8666.6,8668.3,0
256265,NIFTY 50,2015-04-16 12:33:00 UTC,8668,8669.25,8665.35,8668.85,0
256265,NIFTY 50,2015-04-16 12:34:00 UTC,8668.85,8668.85,8666.7,8667.65,0
256265,NIFTY 50,2015-04-16 12:35:00 UTC,8666.85,8668.2,8666.45,8667.65,0
256265,NIFTY 50,2015-04-16 12:36:00 UTC,8666.75,8667.95,8666,8667.85,0
256265,NIFTY 50,2015-04-16 12:37:00 UTC,8668.45,8669.7,8666.75,8667.15,0
256265,NIFTY 50,2015-04-16 12:38:00 UTC,8667.1,8667.9,8663.55,8664.9,0
256265,NIFTY 50,2015-04-16 12:39:00 UTC,8665.8,8666.85,8665.15,8666.2,0
256265,NIFTY 50,2015-04-16 12:40:00 UTC,8665.95,8666.05,8661.85,8661.85,0
256265,NIFTY 50,2015-04-16 12:41:00 UTC,8661.7,8664.1,8660.3,8663.1,0
256265,NIFTY 50,2015-04-16 12:42:00 UTC,8662.5,8664.35,8661.65,8661.65,0
256265,NIFTY 50,2015-04-16 12:43:00 UTC,8662.9,8662.9,8661.4,8662.35,0
256265,NIFTY 50,2015-04-16 12:44:00 UTC,8662.05,8668.25,8662.05,8668,0
256265,NIFTY 50,2015-04-16 12:45:00 UTC,8667.7,8667.95,8665.5,8666.45,0
256265,NIFTY 50,2015-04-16 12:46:00 UTC,8666.15,8667.55,8664.4,8665.2,0
256265,NIFTY 50,2015-04-16 12:47:00 UTC,8664.75,8668.85,8664.75,8668.35,0
256265,NIFTY 50,2015-04-16 12:48:00 UTC,8667.6,8670.9,8667.6,8669.2,0
256265,NIFTY 50,2015-04-16 12:49:00 UTC,8669.35,8672.95,8668.95,8672.95,0
256265,NIFTY 50,2015-04-16 12:50:00 UTC,8672,8673.25,8670,8673.15,0
256265,NIFTY 50,2015-04-16 12:51:00 UTC,8672.7,8676.45,8672.6,8676.35,0
256265,NIFTY 50,2015-04-16 12:52:00 UTC,8676.45,8676.55,8672.1,8672.55,0
256265,NIFTY 50,2015-04-16 12:53:00 UTC,8672.65,8673.05,8671.6,8672.25,0
256265,NIFTY 50,2015-04-16 12:54:00 UTC,8671.9,8677,8671.9,8676.75,0
256265,NIFTY 50,2015-04-16 12:55:00 UTC,8676.75,8677.45,8674.5,8675.4,0
256265,NIFTY 50,2015-04-16 12:56:00 UTC,8675.2,8675.45,8673.85,8674.2,0
256265,NIFTY 50,2015-04-16 12:57:00 UTC,8673.9,8673.9,8668.2,8668.55,0
256265,NIFTY 50,2015-04-16 12:58:00 UTC,8668.65,8669.9,8668.3,8668.45,0
256265,NIFTY 50,2015-04-16 12:59:00 UTC,8668.3,8669.7,8666.3,8666.85,0
256265,NIFTY 50,2015-04-16 13:00:00 UTC,8666.9,8668,8664.2,8664.8,0
256265,NIFTY 50,2015-04-16 13:01:00 UTC,8665.1,8665.9,8663.2,8663.4,0
256265,NIFTY 50,2015-04-16 13:02:00 UTC,8663.5,8665.5,8662.85,8663.85,0
256265,NIFTY 50,2015-04-16 13:03:00 UTC,8663.85,8664.95,8662.5,8664.95,0
256265,NIFTY 50,2015-04-16 13:04:00 UTC,8665.05,8665.45,8659.6,8659.6,0
256265,NIFTY 50,2015-04-16 13:05:00 UTC,8659.15,8660.8,8658.25,8660,0
256265,NIFTY 50,2015-04-16 13:06:00 UTC,8660.2,8661.15,8658.7,8658.7,0
256265,NIFTY 50,2015-04-16 13:07:00 UTC,8658.65,8658.65,8656.5,8657,0
256265,NIFTY 50,2015-04-16 13:08:00 UTC,8656.7,8659,8656.2,8658.25,0
256265,NIFTY 50,2015-04-16 13:09:00 UTC,8657.9,8658.15,8653.1,8654.05,0
